,State Name,Dist Name,Year,n_removal_kg_ha_bouwman2005,n_removal_kg_ha_faostat2022,Nitrogen Deposition(kgN/ha)_ISMIP,BNF_agriculture_KG_per_ha,BNF_kg_ha_lasestta,manure_applied_N_kg_per_hec_ICRISAT_Zhang,total_nitrogen_applied_per_unit_area_cropland_pathak_Kg_ha,Zhang_N_Manure_Applied_(kgN/ha/yr)_glim,NITROGEN PER HA OF NCA (Kg per ha)
0,Chhattisgarh,Durg,1966,8.639944327,4.678314714,5.134449601,21.28948633,14.18625381,10.3755337,8.907594676,3.818889141,1.38
1,Chhattisgarh,Durg,1967,12.08069735,8.100584802,5.567289591,22.67535841,21.76916421,9.537315337,7.845468417,3.717372417,1.5
2,Chhattisgarh,Durg,1968,12.98825668,8.990513519,6.247758865,22.78202751,22.84645861,9.558430557,7.609682061,3.795828104,2.95
3,Chhattisgarh,Durg,1969,11.65693401,7.730579608,5.863159299,23.08655224,22.70677968,9.621875346,7.596052779,3.819001913,3.99
4,Chhattisgarh,Durg,1970,15.29901199,9.550959522,6.084361076,23.69670282,25.68208171,9.325899874,7.359877603,3.758409262,4.44
5,Chhattisgarh,Durg,1971,14.52321695,8.497895874,6.563054323,23.70382857,11.75426859,9.332664979,7.27050766,3.860439301,6.87
6,Chhattisgarh,Durg,1972,12.77170765,8.385269387,6.147978306,23.6279504,11.80055483,9.469483018,7.424296663,3.970607281,8.01
7,Chhattisgarh,Durg,1973,13.63098463,9.115370103,6.879745126,23.91582744,8.714315307,8.463015027,6.574508658,3.849839687,4.47
8,Chhattisgarh,Durg,1974,9.515794072,6.47963249,7.206472754,21.74130472,12.54292069,9.746893114,7.979704071,3.909452915,2.6
9,Chhattisgarh,Durg,1975,13.93142763,9.014802044,7.606832981,23.80817833,9.426032373,8.214173055,6.728200943,3.950073004,4.39
10,Chhattisgarh,Durg,1976,6.995536705,5.580467553,7.320151329,22.92015723,4.149828107,8.699443288,7.30845538,4.018553257,4.8
11,Chhattisgarh,Durg,1977,13.84476868,9.774563718,7.185481787,23.48015839,6.695644107,8.156725155,6.692840348,4.0691576,4.1
12,Chhattisgarh,Durg,1978,9.773004744,6.972929313,8.040195704,23.0036234,21.3768256,9.526259899,7.345915279,4.13713932,5.91
13,Chhattisgarh,Durg,1979,7.330886669,5.87213545,7.409729958,22.68571659,33.74501035,10.74564797,8.29224897,4.274713516,4.63
14,Chhattisgarh,Durg,1980,13.22463409,9.245598887,8.239645958,23.62679037,36.38360752,9.577346574,7.465187895,4.329253197,5.55
15,Chhattisgarh,Durg,1981,11.77320523,9.0468487,8.419610262,25.77711752,22.90340277,10.38239713,8.010401509,4.403263569,6.59
16,Chhattisgarh,Durg,1982,12.2148742,8.931723148,9.136410356,23.95058977,26.50881243,9.738257418,7.452763022,4.469390392,7.19
17,Chhattisgarh,Durg,1983,15.80634293,11.62611345,8.312298059,24.12797085,27.5966295,10.80721304,8.100050414,4.576020241,9.54
18,Chhattisgarh,Durg,1984,13.15777862,10.11838224,9.373285174,24.23279158,28.19414351,11.09062881,8.276932735,4.652512074,11.7
19,Chhattisgarh,Durg,1985,15.56647596,11.8545976,10.91191411,24.50742715,28.79908228,10.77973521,8.001932547,4.677848816,13.09
20,Chhattisgarh,Durg,1986,13.27316108,10.31515704,8.865519762,24.26467176,28.2300226,12.02559572,8.82472668,4.741749763,12.88
21,Chhattisgarh,Durg,1987,13.23166182,10.06624128,9.410746098,24.46645972,28.50594413,11.67389657,8.752568103,4.828585148,16.57
22,Chhattisgarh,Durg,1988,13.01005539,10.60831453,10.18952608,24.43938766,31.00128673,12.46397005,9.462433388,4.8698349,17.97
23,Chhattisgarh,Durg,1989,12.13435761,9.682770771,11.62509084,25.26544906,27.29575993,12.49867564,9.424111773,4.913169861,20.42
24,Chhattisgarh,Durg,1990,18.20489753,14.14579873,11.02684379,26.26770788,28.39744231,14.06856721,8.701997328,4.960010052,21.33
25,Chhattisgarh,Durg,1991,19.94758064,14.40464271,11.65716648,26.03372445,32.02886793,12.06842576,8.757865807,5.005512238,19
26,Chhattisgarh,Durg,1992,18.76652549,14.40540799,10.63442469,26.05123493,36.69533612,12.1057063,8.723745924,5.084308624,24.09
27,Chhattisgarh,Durg,1993,22.09713995,17.02345046,9.824389815,25.7853461,33.36252842,12.32555947,8.469313941,5.082746029,21.95
28,Chhattisgarh,Durg,1994,22.93931674,17.76165572,9.772513509,26.31778041,31.65424635,12.08204629,8.272079512,5.104566097,27.6
29,Chhattisgarh,Durg,1995,21.56857951,18.27322773,10.65329552,26.2221308,30.9731115,11.67629413,8.246782633,5.116510868,27.55
30,Chhattisgarh,Durg,1996,22.85228896,18.09634673,9.35513258,24.91958042,31.03081933,12.34719668,8.410680229,5.129132748,27.49
31,Chhattisgarh,Durg,1997,17.23267462,16.74692039,10.25576353,25.36006267,25.57026927,12.39493814,8.412798136,5.10597229,34.67
32,Chhattisgarh,Durg,1998,19.481429,15.59769342,9.145477414,29.55344797,28.11377674,11.93669214,8.536822862,5.086030006,33.06
33,Chhattisgarh,Durg,1999,21.04045191,16.96962656,9.322845936,24.44173977,31.25998611,11.7301377,8.080039149,5.063941002,33.81
34,Chhattisgarh,Durg,2000,10.20842327,9.692386783,8.497703075,20.87401581,23.32343053,12.73739689,9.446930258,5.017656803,34.47
35,Chhattisgarh,Durg,2001,18.27522712,17.33963983,9.372912645,19.90369648,33.62698031,12.23093178,8.52577056,5.011516571,38.25
36,Chhattisgarh,Durg,2002,11.79049396,10.97614329,9.435958862,21.03939936,30.31506467,12.45319138,8.915012151,5.028537273,32.11
37,Chhattisgarh,Durg,2003,22.3882763,21.2109792,11.49298549,20.44475166,36.38480334,11.75028858,8.293739861,5.06886816,31.39
38,Chhattisgarh,Durg,2004,18.91063548,18.31270684,10.4642427,21.1521549,35.94363971,14.57395922,9.718579068,5.12332058,47
39,Chhattisgarh,Durg,2005,21.26852715,18.38292805,11.44260406,26.92197372,36.10040237,14.6197537,9.590628281,5.197524548,50.67
40,Chhattisgarh,Durg,2006,27.67728305,22.77271995,9.378136992,27.01106034,37.62689671,14.92346471,9.599445653,5.237426281,61.4
41,Chhattisgarh,Durg,2007,38.52125201,24.61335336,9.388767481,25.77136359,52.31004073,15.1202135,9.52738113,5.442993641,58
42,Chhattisgarh,Durg,2008,24.00961655,18.88086962,11.2387991,25.15450545,42.76031761,16.44985873,10.83375728,5.458119392,50.7
43,Chhattisgarh,Durg,2009,20.95410651,18.64454767,10.73736191,25.29785845,42.92164866,16.68144887,11.07268287,5.47334528,70.82
44,Chhattisgarh,Durg,2010,34.86972327,31.53168548,10.04713178,26.75830766,45.85369225,15.92410893,10.73710644,5.523127079,75.27
45,Chhattisgarh,Durg,2011,31.81277356,29.53337148,10.7096386,24.49996454,38.97445505,16.8978877,10.70428453,5.543877602,70.69
46,Chhattisgarh,Durg,2012,38.49919482,35.73822075,10.66035032,27.37124112,41.63267133,17.19300426,10.65862436,5.541810513,91.08
47,Chhattisgarh,Durg,2013,32.43737422,30.20990635,11.14259362,27.64155663,42.76014745,21.20362231,10.54453918,5.56038332,78.35
48,Chhattisgarh,Durg,2014,34.14525167,29.1342613,10.80408454,27.892317,40.35165832,21.12500218,10.48986553,5.54244566,90.1
49,Chhattisgarh,Durg,2015,22.91865049,20.57160421,10.80408454,27.38059707,36.72407681,21.27722513,10.49519059,5.54244566,105.92
50,Chhattisgarh,Durg,2016,39.62432413,36.48639276,10.80408454,26.64857555,51.26585719,17.77192276,10.28134592,6.255355139,99.53
51,Chhattisgarh,Durg,2017,25.14207145,22.21232057,10.80408454,28.24964236,37.17274526,17.77192276,10.28134592,6.255355139,105.92
52,Chhattisgarh,Bastar,1966,8.053828286,6.714435928,5.290207863,17.73546078,7.061488373,4.497551408,12.40403305,6.313457966,0.38
53,Chhattisgarh,Bastar,1967,9.072801971,7.751860085,6.22869785,17.57483548,9.82871344,4.948526869,12.79232901,6.222793102,0.3
54,Chhattisgarh,Bastar,1968,8.21295753,6.951426119,7.051782608,17.4339853,8.902163573,4.903889028,12.40371477,6.328044415,0.14
55,Chhattisgarh,Bastar,1969,8.820790644,7.575800957,6.317558289,17.51221154,8.78083024,4.89768838,12.28274447,6.360877514,0.34
56,Chhattisgarh,Bastar,1970,8.731300531,7.492734045,6.490513728,17.50233062,9.973066133,5.283888974,12.11631162,6.304358482,0.54
57,Chhattisgarh,Bastar,1971,9.836653723,8.5332059,7.12420757,17.73487805,10.45211925,5.073087837,12.11631162,6.449622154,0.56
58,Chhattisgarh,Bastar,1972,8.566414316,7.251079281,6.811684829,17.6002168,10.32461733,5.141728271,12.11631162,6.589368343,0.83
59,Chhattisgarh,Bastar,1973,9.927246809,8.464300823,7.629884573,17.2596134,8.884021813,4.961536727,12.30485769,6.473589897,1.05
60,Chhattisgarh,Bastar,1974,8.544132054,7.228151722,7.771293934,17.13056555,9.597621973,5.186461521,12.27322567,6.579465389,0.15
61,Chhattisgarh,Bastar,1975,10.4453572,9.011516619,8.528059446,16.82993045,10.45294917,5.346490603,11.85863086,6.647049427,0.32
62,Chhattisgarh,Bastar,1976,7.028787218,6.387957216,8.822822571,16.80466926,6.585667573,5.522271627,12.38465573,6.749328613,0.38
63,Chhattisgarh,Bastar,1977,9.798450183,8.797216182,8.3540623,16.8474367,9.43971392,5.32256076,12.02742105,6.8500247,0.75
64,Chhattisgarh,Bastar,1978,9.358498248,8.303034299,9.018009626,17.12210657,7.472361867,4.618760298,10.2581639,7.036026001,0.65
65,Chhattisgarh,Bastar,1979,7.701324615,6.704837935,7.782338949,17.24318041,6.907458133,4.625146443,10.23659981,7.29262495,0.49
66,Chhattisgarh,Bastar,1980,8.823558453,7.840159635,9.043326011,17.34302563,8.326461173,4.574545867,9.963098171,7.44427824,0.48
67,Chhattisgarh,Bastar,1981,8.789446254,7.809837707,9.228618328,17.30090822,11.50972368,4.609622815,9.892851661,7.638028622,0.56
68,Chhattisgarh,Bastar,1982,8.527802831,7.469341183,9.940426166,17.32819611,13.48391321,4.583412564,9.709521781,7.779486656,0.68
69,Chhattisgarh,Bastar,1983,9.284159455,8.072645742,9.203296808,17.32594806,16.96533958,5.840899875,12.42270116,8.006369591,1.29
70,Chhattisgarh,Bastar,1984,9.064319343,7.933438311,10.90500832,17.19900601,14.71677636,5.870201245,12.49449209,8.12224865,1.68
71,Chhattisgarh,Bastar,1985,15.63631585,14.41114554,12.34854918,17.66230972,15.80516548,5.83040379,12.37293642,8.169696808,1.72
72,Chhattisgarh,Bastar,1986,8.885404886,7.801096745,9.755739799,17.76997823,14.73586937,5.855427391,12.38711419,8.298348427,1.91
73,Chhattisgarh,Bastar,1987,8.850543913,7.614017587,11.62425922,17.75458076,13.31744388,5.871358129,12.34890856,8.453160286,2.09
74,Chhattisgarh,Bastar,1988,11.61456882,10.34811528,10.71174915,18.08890151,29.60203566,6.130612989,12.79561574,8.546363831,2.58
75,Chhattisgarh,Bastar,1989,11.58892788,10.33629765,11.87579668,18.13350074,19.87577175,6.184848682,12.85695758,8.644654274,3.22
76,Chhattisgarh,Bastar,1990,11.53439657,10.22130941,12.34520839,17.93141964,18.7614856,9.928455392,12.58123593,8.747438431,2.06
77,Chhattisgarh,Bastar,1991,12.56564495,11.22964489,13.08684863,18.01275596,20.14642274,6.199193039,12.60376025,8.846200943,3.49
78,Chhattisgarh,Bastar,1992,11.01822361,9.882791789,12.40670718,18.17959461,18.3905603,6.219274628,12.75504533,8.995822906,3.81
79,Chhattisgarh,Bastar,1993,11.99779014,10.74099416,10.8054095,18.3403366,34.82561417,10.94953072,13.20124406,9.035335541,3.83
80,Chhattisgarh,Bastar,1994,11.86597358,10.62321131,10.26208584,18.30406068,34.72939218,10.85211868,13.23195512,9.105929375,4.25
81,Chhattisgarh,Bastar,1995,11.73058759,10.4500808,12.05720755,18.58343055,35.72128227,6.449705356,13.20763649,9.163118362,4.24
82,Chhattisgarh,Bastar,1996,13.49814025,11.90334479,10.96992493,19.93655629,33.73281842,10.78998685,13.24641387,9.225530624,4.26
83,Chhattisgarh,Bastar,1997,9.425999705,8.362228691,10.95415335,18.81401098,29.18025673,10.79749279,13.36427319,9.23022747,8.73
84,Chhattisgarh,Bastar,1998,12.418297,10.90428208,10.30604362,20.62879364,32.53218141,5.961770274,11.98311913,9.246813774,4.71
85,Chhattisgarh,Bastar,1999,12.49707164,11.93960319,10.77476208,17.45886232,19.26680461,5.957565509,12.15681276,9.261091232,6.77
86,Chhattisgarh,Bastar,2000,10.33675155,9.410541042,9.519070112,19.44467823,26.43463472,6.004627455,12.30519571,9.248975754,8.2
87,Chhattisgarh,Bastar,2001,16.35677588,15.3007537,10.50764084,19.50315039,33.65860194,6.00081343,12.23915486,9.249032021,10.42
88,Chhattisgarh,Bastar,2002,7.108498494,6.543439681,11.04658787,19.63212327,35.99114952,6.06747322,12.64050857,9.323026657,7.5
89,Chhattisgarh,Bastar,2003,18.70739494,17.65319393,11.92638104,19.69464438,28.80063657,5.984943693,12.40850517,9.444026947,7.63
90,Chhattisgarh,Bastar,2004,14.88799914,13.86249572,11.80242392,19.75028243,36.42316533,7.124279935,14.95951077,9.623099327,10.99
91,Chhattisgarh,Bastar,2005,14.83905779,13.89369972,12.96420611,19.20737748,36.83429605,7.155721094,14.96173034,9.835259438,12.59
92,Chhattisgarh,Bastar,2006,14.91879076,14.02414317,11.62787731,16.49099718,26.80842698,7.123666347,14.53441347,10.00904751,14.05
93,Chhattisgarh,Bastar,2007,17.41381445,16.68174913,11.19546523,18.78421022,41.79223845,7.234657161,15.41257879,10.39741707,11.86
94,Chhattisgarh,Bastar,2008,13.85686171,13.37975056,12.1356766,18.70683595,41.57984776,8.521408793,17.98658104,10.40031052,14.13
95,Chhattisgarh,Bastar,2009,13.41593126,12.91232392,11.76542869,18.64900217,43.36876075,8.555631674,18.04619405,10.40078926,21.33
96,Chhattisgarh,Bastar,2010,21.57214209,20.62997439,10.56441821,18.84431689,10.68665659,8.47564099,17.60008876,10.45807552,20.1
97,Chhattisgarh,Bastar,2011,15.15297806,14.0296962,11.96298819,19.67618337,31.12487005,8.550200536,18.11048987,10.47341251,20.53
98,Chhattisgarh,Bastar,2012,24.7744523,23.84232924,11.74439944,19.75936577,44.03193545,8.535040414,17.99673614,10.46726608,27.97
99,Chhattisgarh,Bastar,2013,23.63360238,22.78352154,12.05835269,19.72895751,41.17433181,14.37668821,17.92379035,10.48396492,22.85
100,Chhattisgarh,Bastar,2014,24.64333309,23.42732438,12.39585436,19.8394602,38.78578322,14.34038328,17.86143655,10.46819878,26.05
101,Chhattisgarh,Bastar,2015,13.3315431,12.34370682,12.39585436,19.90103254,35.23755193,14.39212712,18.11713774,10.46819878,24.26
102,Chhattisgarh,Bastar,2016,24.47839897,23.69101095,12.39585436,19.85431165,45.78290322,8.725629269,18.01708077,6.255355139,27.64
103,Chhattisgarh,Bastar,2017,15.74643923,14.75095809,12.39585436,19.9842324,32.36012654,8.725629269,18.01708077,6.255355139,27.97
104,Chhattisgarh,Raipur,1966,9.69085844,7.948966809,5.850460529,23.02472664,10.43186421,10.70189203,10.22262282,3.810265064,3.48
105,Chhattisgarh,Raipur,1967,12.31260607,10.53020769,6.613803705,23.70066533,18.10293195,10.50581676,9.871424533,3.72209692,3.32
106,Chhattisgarh,Raipur,1968,12.12886581,10.36979304,7.44045496,23.59351539,13.53392491,10.57267903,9.634341752,3.795306683,5.48
107,Chhattisgarh,Raipur,1969,12.66371438,10.92046344,6.568391323,23.43951862,15.85645984,10.82913602,9.837354221,3.816317081,6.88
108,Chhattisgarh,Raipur,1970,17.98068944,14.46478497,6.723394394,24.08189983,20.07802923,10.29612809,9.353132122,3.764260769,9.62
109,Chhattisgarh,Raipur,1971,16.19602439,11.44317151,7.580053012,24.26916949,19.02986037,10.2680956,9.178751693,3.861409187,12.27
110,Chhattisgarh,Raipur,1972,14.35164562,11.09061559,7.080281576,24.20338898,20.95670512,10.181337,9.040840565,3.967158318,8.48
111,Chhattisgarh,Raipur,1973,13.53462769,10.75108662,7.657298247,24.0828363,17.14512869,9.019120494,8.016341717,3.859247684,11.93
112,Chhattisgarh,Raipur,1974,8.150718862,7.003192496,8.270858129,22.34825121,16.63366085,10.42336609,9.557647998,3.922931194,5.89
113,Chhattisgarh,Raipur,1975,14.95473161,11.17968332,9.253213406,23.62339855,21.26192432,8.675340808,8.031310935,3.965921402,7.58
114,Chhattisgarh,Raipur,1976,10.28228702,9.070418236,8.485825062,23.49976291,9.85144992,9.640082255,8.376092869,4.033641815,8.63
115,Chhattisgarh,Raipur,1977,18.29377328,14.1806795,8.886392911,23.42858996,19.69063755,9.491839464,8.020891655,4.086616039,8.98
116,Chhattisgarh,Raipur,1978,14.1754113,10.94951454,9.588157336,23.54694042,18.85393536,10.21514757,8.565525293,4.162802696,12.98
117,Chhattisgarh,Raipur,1979,7.832559645,7.0160619,8.824798266,23.12838606,26.90681275,11.19028835,9.454659096,4.305724621,10.41
118,Chhattisgarh,Raipur,1980,13.77461407,11.66158791,9.440402985,23.89292763,29.38608955,10.3417725,8.748669749,4.373683929,13.9
119,Chhattisgarh,Raipur,1981,14.69102687,12.49303434,9.798497359,24.06358494,30.10922581,10.32256139,8.597367395,4.46313715,14.96
120,Chhattisgarh,Raipur,1982,12.17325297,9.779973048,10.33628464,23.92721478,21.38513572,10.71541215,8.694330185,4.550202847,13.78
121,Chhattisgarh,Raipur,1983,18.28617049,15.05232082,10.14555136,23.78175927,30.78277987,11.75602336,9.485907471,4.64573431,13.48
122,Chhattisgarh,Raipur,1984,16.73348215,14.06241158,11.67167823,23.87738539,25.37873956,11.9488273,9.485907471,4.714069843,22.64
123,Chhattisgarh,Raipur,1985,22.36226359,19.4072153,12.41702875,24.32434143,27.4689306,11.54337683,9.264537112,4.73280859,25.93
124,Chhattisgarh,Raipur,1986,14.69844844,12.70747397,10.34334977,23.87216392,20.94974567,12.57547053,9.754540533,4.795199394,25.97
125,Chhattisgarh,Raipur,1987,18.15842377,15.56470953,12.32299169,23.83161034,27.97148536,12.51452163,9.70121054,4.893778801,28.74
126,Chhattisgarh,Raipur,1988,14.77532464,13.3141499,11.91472848,23.81699767,24.83685673,13.82808957,11.02225396,4.940358162,30.82
127,Chhattisgarh,Raipur,1989,20.12814693,17.94560297,12.35660235,23.93240627,24.80033697,13.97191513,10.84375592,4.988785267,36.97
128,Chhattisgarh,Raipur,1990,20.41174768,17.74003256,13.33608786,24.5021634,27.15684865,18.90141516,10.45276616,5.041908264,32.91
129,Chhattisgarh,Raipur,1991,21.65034356,18.60163483,14.28195635,24.51673072,29.45281083,13.09418883,10.5223977,5.091777802,29.11
130,Chhattisgarh,Raipur,1992,25.02597259,21.32086406,12.63756911,24.65567379,36.51783687,13.22686334,10.48835913,5.173062801,37.83
131,Chhattisgarh,Raipur,1993,25.22042607,21.59932137,12.19880501,24.84109521,33.86264524,20.0690303,10.70334032,5.17916441,47.98
132,Chhattisgarh,Raipur,1994,23.53509712,20.09200548,11.3870128,24.81305744,30.39747394,19.84609751,10.54906171,5.207632065,51.87
133,Chhattisgarh,Raipur,1995,23.38755287,19.88473246,12.82556852,24.95189137,30.85286706,13.62940713,10.50794077,5.22407341,51.75
134,Chhattisgarh,Raipur,1996,24.89018528,21.73627066,10.6463178,24.07890572,29.88870663,20.43590685,10.89163982,5.244740486,51.9
135,Chhattisgarh,Raipur,1997,16.75296115,15.603139,11.14180088,24.60933687,26.48372646,20.60143797,10.73887302,5.231416702,57.7
136,Chhattisgarh,Raipur,1998,13.78058251,11.37517493,11.13188426,27.37710957,25.46749924,13.11293102,10.13907006,5.213213921,61.94
137,Chhattisgarh,Raipur,1999,22.58141813,20.40716327,11.62660281,23.57177661,31.88460915,13.1039903,9.766223432,5.19078207,61.2
138,Chhattisgarh,Raipur,2000,8.437771182,8.017969763,9.946917693,21.23823125,26.05431862,13.45221431,10.99012666,5.146555901,50.83
139,Chhattisgarh,Raipur,2001,18.08687859,17.45305377,12.12591012,20.34220314,33.31096533,13.54551171,10.16397144,5.135587215,53.57
140,Chhattisgarh,Raipur,2002,11.50916814,10.98826861,11.8086036,20.95506345,26.32733934,13.25671059,10.48025013,5.148499012,50.99
141,Chhattisgarh,Raipur,2003,21.19134969,20.48339601,12.52912045,20.21350217,32.28868573,12.46614399,9.738035101,5.179897308,50.45
142,Chhattisgarh,Raipur,2004,18.50602902,17.86680045,12.50785828,20.39381382,32.30226551,14.7890694,11.38713114,5.228647232,72.32
143,Chhattisgarh,Raipur,2005,20.25990662,17.9109785,13.34190845,24.28253966,32.98938103,14.8602129,11.30306985,5.293655396,76.88
144,Chhattisgarh,Raipur,2006,23.08228584,20.42603712,12.40013043,23.71163079,31.92954935,15.03799742,11.21281349,5.331057549,106.99
145,Chhattisgarh,Raipur,2007,27.11113073,23.15512983,11.45495415,25.50052952,39.38150208,15.12822907,11.07207814,5.516875744,112.51
146,Chhattisgarh,Raipur,2008,22.418646,19.96003179,12.79900551,26.19502561,35.75041082,15.21500558,11.5020901,5.517642021,112.44
147,Chhattisgarh,Raipur,2009,24.60655712,21.5072716,12.50179132,26.31069415,37.78473683,15.72912389,11.72417855,5.518463612,122.84
148,Chhattisgarh,Raipur,2010,25.84344763,23.20874135,11.35241191,22.8272635,44.45259658,15.5771743,11.45761172,5.5493536,135.75
149,Chhattisgarh,Raipur,2011,23.04328299,21.28829214,13.23591471,22.17933434,36.3661696,15.74616855,11.66328343,5.556807518,153.17
150,Chhattisgarh,Raipur,2012,32.1605038,29.96773599,12.26557334,23.83488005,47.41280884,15.8654963,11.43410109,5.542285442,150.44
151,Chhattisgarh,Raipur,2013,28.51790118,26.3670919,13.3681488,23.73886949,43.612796,23.42872441,11.36605239,5.546113491,141.02
152,Chhattisgarh,Raipur,2014,34.59452035,30.87709015,13.30380519,23.66687147,42.14067714,23.08019999,11.09276506,5.51991272,137.59
153,Chhattisgarh,Raipur,2015,23.02488077,20.95264861,13.30380519,23.70799766,33.57763247,23.66012813,11.65444943,5.51991272,134.22
154,Chhattisgarh,Raipur,2016,38.95948552,36.01838111,13.30380519,22.72621557,50.661001,16.24969225,11.51020531,6.255355139,125.78
155,Chhattisgarh,Raipur,2017,24.67672817,22.90655818,13.30380519,22.78645869,30.36377391,16.24969225,11.51020531,6.255355139,153.17
156,Chhattisgarh,Bilaspur,1966,8.552563008,6.994848748,7.173103227,23.82200988,12.95246368,9.624572497,9.914048901,5.354882717,2.92
157,Chhattisgarh,Bilaspur,1967,12.45184544,10.85491732,7.510693338,23.77128247,13.48336981,9.118406577,9.687402843,5.178807259,2.14
158,Chhattisgarh,Bilaspur,1968,10.31266972,8.70295977,8.257771068,23.6004951,14.02049931,9.810988936,9.770337803,5.274726391,3.08
159,Chhattisgarh,Bilaspur,1969,11.11392674,9.465391116,7.827250163,23.62475546,17.72712309,9.806867068,9.856755983,5.300366879,4.03
160,Chhattisgarh,Bilaspur,1970,15.46692481,11.89916164,8.076164458,24.16158416,22.26774507,9.069412428,9.378556931,5.191464901,6.3
161,Chhattisgarh,Bilaspur,1971,16.32655884,11.59920351,8.631851938,24.09472763,22.34378848,9.066825886,9.214340953,5.304749489,8.23
162,Chhattisgarh,Bilaspur,1972,14.74659124,11.37478393,8.405131764,24.11508704,22.68626256,9.095239983,9.160872824,5.444270611,7.83
163,Chhattisgarh,Bilaspur,1973,14.40981116,10.52175893,8.613650534,24.30458768,18.37259909,8.735855281,8.871240958,5.265156269,8
164,Chhattisgarh,Bilaspur,1974,13.66601745,10.42999995,9.75420634,23.8603012,22.30207824,9.430705761,9.396746196,5.343202591,3.39
165,Chhattisgarh,Bilaspur,1975,17.35869621,13.1593586,10.13643371,24.17723421,20.96610672,9.076850805,9.013057792,5.392445564,5.59
166,Chhattisgarh,Bilaspur,1976,10.65526749,8.65171988,9.341512256,24.17626263,17.35619045,9.728263586,9.453696173,5.489280224,5.84
167,Chhattisgarh,Bilaspur,1977,16.25433693,13.29976665,10.10929108,24.50751445,17.08369173,9.364315794,9.016531032,5.547628403,6.43
168,Chhattisgarh,Bilaspur,1978,13.58132431,10.30998863,10.83931817,24.49860287,18.10745317,9.655026153,9.368192794,5.616464615,7.36
169,Chhattisgarh,Bilaspur,1979,5.745219836,5.082135967,10.72862943,23.64402076,12.59143947,10.82985808,11.04440599,5.789360046,3.95
170,Chhattisgarh,Bilaspur,1980,15.70250823,12.63070305,11.26857758,24.47653465,20.86949072,9.840280786,9.692833139,5.848085403,8.05
171,Chhattisgarh,Bilaspur,1981,14.36349773,11.88444287,11.59674644,24.68222157,19.37781941,9.732146615,9.589344177,5.920315266,9.06
172,Chhattisgarh,Bilaspur,1982,10.70995733,8.873299478,12.06997448,24.21571515,20.71543783,10.13607033,9.87468375,6.005758286,7.79
173,Chhattisgarh,Bilaspur,1983,16.27539689,13.58349048,11.82456546,24.88885519,27.155439,10.44756221,10.30072665,6.134328842,11.1
174,Chhattisgarh,Bilaspur,1984,12.54201874,10.88944399,12.63286803,24.30083549,23.0364829,11.34540412,10.81094764,6.232447624,15.87
175,Chhattisgarh,Bilaspur,1985,19.90489748,17.10647253,14.26889949,24.70228336,27.80093688,10.50765129,10.17155789,6.255084038,20.73
176,Chhattisgarh,Bilaspur,1986,21.02120631,18.15085125,12.13161469,25.80547293,27.80798765,11.56730059,10.77664759,6.336704731,21.34
177,Chhattisgarh,Bilaspur,1987,17.02249453,14.076319,13.46654044,24.93646356,29.63000476,11.29773764,10.47948974,6.470834255,21.4
178,Chhattisgarh,Bilaspur,1988,20.47347504,17.168989,13.98706224,24.88675764,34.21950098,12.05762048,11.13349655,6.507768631,30.93
179,Chhattisgarh,Bilaspur,1989,17.32106094,13.90129192,15.23487939,25.10505503,29.81695608,12.20108258,11.28422764,6.54404974,34.61
180,Chhattisgarh,Bilaspur,1990,22.54194656,17.91504567,14.62141885,25.7177029,30.57618346,15.19069416,10.78324322,6.581548691,23.29
181,Chhattisgarh,Bilaspur,1991,21.67080723,16.82282587,15.11343426,25.35571497,28.69878482,12.38275029,11.08131661,6.622920036,24.9
182,Chhattisgarh,Bilaspur,1992,18.21251681,14.50486101,13.78959974,25.04618533,32.43029978,12.72057094,11.28862566,6.70561552,28.2
183,Chhattisgarh,Bilaspur,1993,23.6650805,18.11119176,14.11559635,25.48676952,39.30658131,17.29473017,11.86586504,6.695983887,30.59
184,Chhattisgarh,Bilaspur,1994,26.55819295,21.59871054,13.54371495,25.43413187,33.52296458,17.35625174,11.68848854,6.721095562,37.92
185,Chhattisgarh,Bilaspur,1995,20.7041044,17.44967515,14.4009569,25.04534113,31.80852288,14.14144402,12.36894996,6.733074665,37.84
186,Chhattisgarh,Bilaspur,1996,22.14373736,17.82276744,12.17996597,23.8718097,32.63431221,18.05446573,11.83819278,6.745299816,37.92
187,Chhattisgarh,Bilaspur,1997,8.442803658,7.890604921,13.41009246,24.8475608,23.08498454,18.57219423,12.47926864,6.709753036,42.5
188,Chhattisgarh,Bilaspur,1998,17.53480022,13.03791793,12.36694124,28.24659739,30.84966439,12.54543094,10.96853122,6.670730114,50.05
189,Chhattisgarh,Bilaspur,1999,24.4247747,21.10564694,12.49423557,23.57271428,33.04984915,12.38371167,10.66157843,6.628150463,52.87
190,Chhattisgarh,Bilaspur,2000,9.470358509,9.146414971,11.08603689,20.55120884,22.78447016,12.09076105,11.78492198,6.547315598,45.27
191,Chhattisgarh,Bilaspur,2001,19.46704169,18.93115322,13.53319592,20.21917836,30.72184686,11.92135561,11.31103796,6.532583237,57.81
192,Chhattisgarh,Bilaspur,2002,13.22620385,12.75282676,12.55127801,20.5604391,26.1670721,12.01401961,11.52089506,6.541622162,55.31
193,Chhattisgarh,Bilaspur,2003,20.14409512,19.51604091,14.577997,20.1122846,32.50408953,11.56074883,11.04213963,6.580629349,59.81
